Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Allan bunda mole,2019-12-20 21:32:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Witcher,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-12-13 16:24:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,6 Underground,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-12-12 15:19:09,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The Witcher,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-12-03 23:00:53,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Dark,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-12-03 21:57:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The First Temptation of Christ,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-12-03 18:08:39,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,Patriot Act with Hasan Minhaj,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-12-03 02:11:56,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Irishman,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-11-27 16:12:02,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,V Wars,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-11-22 15:47:00,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Nobody's Looking,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-11-19 16:28:08,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The Irishman,GMAIL.COM,,,,0
Allan bunda mole,2019-11-14 16:43:06,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Nobody's Looking,GMAIL.COM,,,,0
Allan bunda mole,2019-11-13 16:42:02,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Holiday in the Wild,GMAIL.COM,,,,0
Allan bunda mole,2019-11-08 15:07:15,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Dark,GMAIL.COM,,,,0
Allan bunda mole,2019-11-06 15:29:07,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The King,GMAIL.COM,,,,0
Allan bunda mole,2019-10-28 16:41:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Brotherhood,GMAIL.COM,,,,0
Allan bunda mole,2019-10-27 16:14:08,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Daybreak,GMAIL.COM,,,,0
Allan bunda mole,2019-10-22 15:01:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Game Changers,GMAIL.COM,,,,0
Allan bunda mole,2019-10-20 15:39:03,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Unnatural Selection,GMAIL.COM,,,,0
Allan bunda mole,2019-10-19 16:48:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The Laundromat,GMAIL.COM,,,,0
Allan bunda mole,2019-10-13 16:27:03,INAPP_BTN_DOWNLOAD,NOTIFICATIONS,BR,,,Abstract: The Art of Design,GMAIL.COM,,,,0
Allan bunda mole,2019-10-11 16:57:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,El Camino: A Breaking Bad Movie,GMAIL.COM,,,,0
Allan bunda mole,2019-10-04 15:15:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Gravity,GMAIL.COM,,,,0
Allan bunda mole,2019-09-30 15:26:09,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Brooklyn Nine-Nine,GMAIL.COM,,,,0
Allan bunda mole,2019-09-26 15:27:09,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Explained,GMAIL.COM,,,,0
Allan bunda mole,2019-09-25 16:38:14,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Abstract: The Art of Design,GMAIL.COM,,,,0
Allan bunda mole,2019-09-22 15:10:49,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Inside Bill's Brain: Decoding Bill Gates,GMAIL.COM,,,,0
Allan bunda mole,2019-09-18 15:16:22,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,"The Mind, Explained",GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-09-17 16:10:10,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Unbelievable,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-09-12 16:54:21,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,The I-Land,GMAIL.COM,,,,0
Allan bunda mole,2019-09-10 16:27:07,INAPP_BTN_ADD_TO_LIST,NOTIFICATIONS,BR,,,Abstract: The Art of Design,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-09-04 15:59:16,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,The I-Land,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-09-03 15:17:19,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,Dark,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-08-09 15:41:11,PUSH_COMING_SOON,PUSH,BR,pt-BR,pt-BR,Whindersson Nunes: Adult,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-07-26 16:47:09,PUSH_COMING_SOON,PUSH,BR,pt-BR,pt-BR,Orange Is the New Black,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-07-18 17:37:24,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Secret Obsession,GMAIL.COM,,,firefox-cadmium,0
Allan bunda mole,2019-07-18 17:37:24,PUSH_NEW_ARRIVALS,PUSH,BR,pt-BR,pt-BR,Secret Obsession,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-07-12 16:16:13,PUSH_COMING_SOON,PUSH,BR,pt-BR,pt-BR,​SAINT SEIYA: Knights of the Zodiac,GMAIL.COM,,,asus_ASUS_Z012DC,0
Allan bunda mole,2019-06-28 16:57:14,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Shaft,GMAIL.COM,,,firefox-cadmium,0
Allan bunda mole,2019-06-15 16:40:22,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Ghostbusters,GMAIL.COM,,,,0
Allan bunda mole,2019-06-11 15:09:23,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,Designated Survivor,GMAIL.COM,,,,0
Allan bunda mole,2019-06-09 16:07:10,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Always Be My Maybe,GMAIL.COM,,,,0
Allan bunda mole,2019-06-06 16:42:38,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,The Legend of Tarzan,GMAIL.COM,,,,0
Allan bunda mole,2019-06-01 17:33:20,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Billions,GMAIL.COM,,,,0
Allan bunda mole,2019-06-01 16:49:59,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,BR,,,Pokémon the Series: Sun & Moon,GMAIL.COM,,,,0
Allan bunda mole,2019-05-14 15:56:03,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,The Legend of Tarzan,GMAIL.COM,,,,0
Allan bunda mole,2019-05-12 16:05:24,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,The Society,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-05-09 16:06:49,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,Black Summer,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-05-07 16:33:57,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Avengers: Age of Ultron,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-05-05 16:00:09,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Despite Everything,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-05-02 15:11:57,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,Quicksand,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-04-28 16:31:14,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Our Planet,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-04-27 16:31:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Chambers,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-04-25 16:36:00,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,Star Trek: Discovery,GMAIL.COM,,,,0
Allan bunda mole,2019-04-21 16:52:00,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Who Would You Take to a Deserted Island?,GMAIL.COM,,,,0
Allan bunda mole,2019-04-18 16:43:12,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,The Perfect Date,GMAIL.COM,,,,0
Allan bunda mole,2019-04-18 16:18:51,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Chambers,GMAIL.COM,,,,0
Allan bunda mole,2019-04-17 16:55:00,INAPP_BTN_DOWNLOAD,NOTIFICATIONS,BR,,,One Strange Rock,GMAIL.COM,,,,0
Allan bunda mole,2019-04-13 15:45:06,INAPP_WHAT_TO_WATCH,NOTIFICATIONS,BR,,,The Silence,GMAIL.COM,,,,0
Allan bunda mole,2019-04-11 17:45:52,INAPP_NEW_ARRIVALS,NOTIFICATIONS,BR,,,Black Summer,GMAIL.COM,,,,0
Allan bunda mole,2019-04-07 15:46:06,INAPP_BTN_ADD_TO_LIST,NOTIFICATIONS,BR,,,Brooklyn Nine-Nine,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-04-06 16:31:25,INAPP_WHAT_TO_WATCH_MOVIE_NIGHT,NOTIFICATIONS,BR,,,Tokyo Ghoul,GMAIL.COM,,,,0
Allan bunda mole,2019-04-03 15:39:26,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,BR,,,Black Summer,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-03-30 16:51:21,INAPP_WHAT_TO_WATCH_SUGGESTIONS,NOTIFICATIONS,BR,,,The Umbrella Academy,GMAIL.COM,,,windows-uwa,0
Allan bunda mole,2019-03-23 21:15:29,ADD_EMAIL_TO_PROFILE_UMA,ALERTS,BR,,,,GMAIL.COM,,,,0
